shuffle_id,CRRP_Allocation_global_mean,CRRP_Flexibility_global_mean,CRRP_Residual_global_mean,CRRP_Contrast_global_mean,CRRP_Switching_global_mean,stability_margin,stability_margin_obs_tha,stability_margin_obs_bg,stability_margin_obs_cb,E_Pobs_tha,E_Pobs_bg,E_Pobs_cb,E_cort,C_reg,E_g_update
191,0.426801737740896,0.0032690851306646424,4.981630008929908e-06,5.1749265309109624e-06,0.0004618976998137789,-0.005622264810022324,-0.020084445205429263,-0.02883330307932471,-0.05889092044481304,898.7506572412416,1489.889224172756,2427.266206426588,10777.65810797616,19361.533469491493,0.001628642074973535
192,0.4454372050849989,0.0032503120559645477,5.153781890850241e-06,4.848683624768611e-06,0.00045593902272476693,-0.005622264810022324,-0.02270993330361486,-0.03419242542802801,-0.05644105448413959,879.5218058827267,1466.7391256610656,2425.8581439302106,12997.181450779713,19365.645262162976,0.0016117989834992762
193,0.41556849192048056,0.004188266273148437,5.4320388392505115e-06,4.633007028681161e-06,0.0004555508083183259,-0.005622264810022324,-0.026028076092528454,-0.037964477272208155,-0.055826740796932964,838.4682999194235,1384.632981067764,2399.657080721153,11289.68434689937,19361.4841291444,0.0016928944743487117
194,0.33040656266349805,0.0040230259098439055,4.6043491792683755e-06,5.314165527988959e-06,0.0004440826036297868,-0.005622264810022324,-0.02174070641919537,-0.034019382261350074,-0.0619665886329048,954.6952331379888,1508.7247144353519,2475.9407973218326,14778.637531907041,19364.41970876652,0.0015758689699027753
195,0.2929994402031877,0.0023174688121064507,4.8820225414067125e-06,5.670978765559835e-06,0.00047650393486160553,-0.005622264810022324,-0.025364081676142305,-0.03872038442538512,-0.06500336627228116,919.5652137905961,1508.2293472643207,2510.4396042146723,13812.55743351001,19363.48134235361,0.0017778958875035269
196,0.4217793718446551,0.003429509601734292,5.28854264240431e-06,5.1243496716221166e-06,0.00047528349526771677,-0.005622264810022324,-0.019168985794194075,-0.030067588381230546,-0.058433712245494464,863.1305767712882,1468.819389524703,2465.7207531327203,11607.9646789113,19362.323092914532,0.0017605459326352742
197,0.4368412727581776,0.0030543961417839483,5.621037178259135e-06,5.8266575589071545e-06,0.0005180988414305528,-0.005622264810022324,-0.019092758450467203,-0.02984220614713273,-0.07105783230119074,846.7363179939065,1464.0119620016644,2500.3323823927503,12523.241099181016,19363.714485003155,0.0020176596641178247
198,0.42889399360231273,0.0025853684971952513,5.042296616330599e-06,5.17067013486812e-06,0.00046332996608355035,-0.005622264810022324,-0.021311168201735207,-0.030749673410217913,-0.05240081224166365,858.5926437859947,1435.441485568869,2472.9974727733156,11467.123648366773,19362.08148545164,0.001699465394419148
199,0.4433091483715969,0.0033393737290302807,5.452612714450772e-06,5.390530319600703e-06,0.000489724525369292,-0.005622264810022324,-0.018743236271804846,-0.026310545960812153,-0.06151036977770225,821.7126446896743,1430.7359311509415,2504.574900333939,12158.675386844841,19363.71146161058,0.001864073130395988
200,0.41023454961778194,0.00376066845890655,4.92635796676856e-06,4.831366230083061e-06,0.0004417305737879572,-0.005622264810022324,-0.023433803889580145,-0.039198442855623496,-0.053690837048064696,909.3700087042687,1465.9173144706247,2432.493487366523,11804.465209871452,19361.976809155818,0.0014673502610068516
201,0.42606761718348013,0.0029631316137015166,5.168093336108185e-06,5.674027413224165e-06,0.0004949877434972011,-0.005622264810022324,-0.01726002511075075,-0.031060181119106595,-0.05651233775929157,838.1447593346923,1501.289550485671,2469.7484384608856,12244.515010384435,19362.44149480799,0.0018761138722630764
202,0.3743988962151839,0.0023661992589494147,5.10707709761447e-06,5.450310287162265e-06,0.0004790875081858555,-0.005622264810022324,-0.030637977587859015,-0.049306524576470445,-0.06613610814819965,959.8235020024204,1590.3541573189239,2507.635537221276,12339.03511587025,19362.4908122964,0.001793901888045707
203,0.4463798502278476,0.003034658676404458,5.029807471921236e-06,4.6497567318647205e-06,0.0004351080068201385,-0.005622264810022324,-0.017901917873085663,-0.028439969797782794,-0.054856286267731265,842.5815270467122,1432.3989390176946,2465.0848853325856,12155.523423105811,19363.94699117852,0.0014523535388268045
204,0.43358701331260024,0.0034201295110575193,5.514993769945131e-06,6.423029897852636e-06,0.0005354238123476536,-0.005622264810022324,-0.021854362192662673,-0.039273237914206956,-0.06330272451794475,801.9756393435171,1526.815577756125,2444.838395023553,10696.18500309217,19362.15592240717,0.002206712528481374
205,0.43219073626792254,0.004224434525899881,5.481303969075292e-06,5.636422665893659e-06,0.000505988858961995,-0.005622264810022324,-0.02543752398948714,-0.03962520092519099,-0.05937190303431446,875.7934211576384,1502.7729568179375,2474.22769998632,11302.539097836363,19363.337443994587,0.002032599954582783
206,0.3744699138810347,0.0024711390059144727,4.653314243596225e-06,5.657408094280826e-06,0.0004639479144657444,-0.005622264810022324,-0.02460286221592165,-0.03360453412300415,-0.05921314380716262,952.8019906780138,1579.431303797738,2452.9563489538004,12941.572645901488,19362.983935833017,0.001713319084140515
207,0.3484296933898635,0.0021204075247119327,4.783720318743628e-06,5.042173082854513e-06,0.0004350452923670014,-0.005622264810022324,-0.0269152427041441,-0.03705734727395012,-0.057589999773653505,949.8449972987113,1541.956617927115,2468.5328863882387,14398.280596047645,19366.693647775755,0.0015092251117015316
208,0.42233083432193974,0.002712874859368568,4.651683492551301e-06,5.095071869061677e-06,0.00044160935405441483,-0.005622264810022324,-0.02471054441811093,-0.03957248782688495,-0.04874118859663266,886.7468647299139,1508.3698248800952,2389.3435450514535,13657.734754231324,19364.974357910047,0.0016290800918145132
209,0.375542474307051,0.0021798091259978046,4.9753919962858465e-06,4.4994174638016345e-06,0.00042341464219649574,-0.005622264810022324,-0.02791896581070156,-0.036793711385406505,-0.06776473330744741,985.3474216315686,1530.6202423561867,2486.1461513575505,12437.002596399187,19363.661620582097,0.0014528014234636703
210,0.31433953188033903,0.002670677166802175,4.8285619004458825e-06,5.555069272842493e-06,0.00046169824349491517,-0.005622264810022324,-0.025873131445512055,-0.04090359629322463,-0.0650847304652737,948.2454284707737,1466.480298611157,2415.9067228952367,14911.981016663432,19366.215550525765,0.0017455564014937032
211,0.4441016382116468,0.004275379126206457,5.934331610463531e-06,5.113229004756226e-06,0.0005025473581604773,-0.005622264810022324,-0.017759936537381858,-0.024752585373674443,-0.04385834706718338,798.0481116685705,1372.769356743954,2428.4476054120564,13778.63448430354,19364.414976140997,0.001965075998458474
212,0.3620959008615157,0.003968574286167333,4.919607509097954e-06,5.914777730127664e-06,0.0004899433986556294,-0.005622264810022324,-0.021393274993098135,-0.031114995280513237,-0.060547579361284305,996.9622783273445,1575.5811232564909,2607.125615138474,13286.013545710239,19363.905003016593,0.0018973778160256496
213,0.34079706505023916,0.0026711511330236716,4.509402105537738e-06,5.528858573028209e-06,0.0004519826187169823,-0.005622264810022324,-0.022504597783193747,-0.03424172240688816,-0.05982059639159049,971.2169462713408,1520.378852055903,2443.580447746467,12639.73374780432,19363.29305176578,0.0015874740135965876
214,0.43297633379754047,0.0032669315450913217,4.9642185022117526e-06,5.309687246686589e-06,0.00046348513764644906,-0.005622264810022324,-0.0274627001040299,-0.04078457085710877,-0.056201705032238106,890.393368677784,1458.9546753340335,2465.0373662882002,12660.564366640714,19362.881950548337,0.001666292839467593
215,0.3804105500326817,0.003652183552388983,5.053212923779844e-06,4.994669896863811e-06,0.0004570912299318866,-0.005622264810022324,-0.02445376110086534,-0.03510936677403071,-0.06391561854138432,954.4581391586199,1557.3333904065937,2479.549047192202,14410.108879219104,19365.75527922663,0.0016247916101303655
216,0.37551897520071564,0.0022051197152163165,4.68647080971985e-06,4.699836310437588e-06,0.000423455683249935,-0.005622264810022324,-0.021757124669128613,-0.029013206925278104,-0.0642461356649094,947.8227491168589,1488.673102131412,2453.2905212337473,11337.189162940706,19363.124612137573,0.0014006063112859484
217,0.3592521522793376,0.003168775183797989,5.1096817784522344e-06,6.316028906566004e-06,0.0005137584520687054,-0.005622264810022324,-0.02591567684553548,-0.03964038229140608,-0.06077527480442596,907.5037956382195,1562.754905471537,2506.578608414822,12833.271273738683,19363.22918727576,0.0020570419277413142
218,0.3581600350974397,0.002493492945836737,4.680510887429277e-06,5.141772081418193e-06,0.0004397584613295449,-0.005622264810022324,-0.024198700114148562,-0.03323108345520479,-0.057549877660322026,918.3956821923817,1498.1393105348945,2444.391812840134,12588.843863888174,19363.32615841126,0.0014707195710070603
219,0.3731316694955074,0.0017554035023087747,4.8600691861370805e-06,3.9934412836858024e-06,0.00039755281635095907,-0.005622264810022324,-0.034303035458789786,-0.04073728274712493,-0.060682156934945865,997.3782258534476,1519.5988303598242,2517.278533331337,13843.4539657577,19363.745082925423,0.0012284512360197968
220,0.39265760199111577,0.00326601996308954,5.629447310798082e-06,4.8409851163074125e-06,0.000474207522296609,-0.005622264810022324,-0.023078557832804793,-0.028955650160113845,-0.05246994900481922,921.6275881278855,1470.556574192452,2491.1009545611873,13861.14909207137,19365.32598920166,0.0017697602112374882
221,0.38945565265453735,0.0029577586236802012,5.10059431171248e-06,4.53083070860846e-06,0.00043112395147706234,-0.005622264810022324,-0.03077656640208819,-0.03631646843949557,-0.06093383049540198,947.0926237692402,1455.7013343332842,2429.5325172880816,10783.055975876363,19362.67870340072,0.00145792893161943
222,0.4559633488297723,0.0026299991364720702,5.186363434045429e-06,4.638807737022919e-06,0.00044234915371143185,-0.005622264810022324,-0.023218098603143347,-0.03382117490979255,-0.058666990971763644,902.2870815870164,1452.5086527534954,2427.5719644413434,11762.818666073192,19363.145640315273,0.0015042908850187023
223,0.32808286564111155,0.002487988440615008,5.22135331662683e-06,5.131168201194687e-06,0.00046169894906046007,-0.005622264810022324,-0.028137504877891777,-0.038535341810238544,-0.06415954558597682,968.6979809647036,1524.041801034441,2477.883813098275,11244.751255907979,19362.21131794533,0.0016835535118071834
224,0.3886159258597857,0.0026188187402750086,5.137915091576291e-06,5.247087350080838e-06,0.0004668322942818705,-0.005622264810022324,-0.025739269600731307,-0.03389665127185651,-0.061691997429883405,841.2334394354184,1459.854642697344,2442.6862415201836,12356.947407612339,19362.14305512462,0.0016632003823638384
225,0.37247861703755825,0.0033345681318275905,4.6665229697924475e-06,4.952860095000314e-06,0.0004345109787005566,-0.005622264810022324,-0.02679418871154271,-0.0364240114214298,-0.04719107199338753,998.7643079306738,1601.37412721366,2516.0134931808825,13250.153878212363,19363.790933162338,0.0014591513680621976
226,0.3196296530091691,0.0036357397493155573,4.903099967209237e-06,6.205813382315689e-06,0.0004945390597315149,-0.005622264810022324,-0.0262256678247825,-0.033423229059088976,-0.058145436735038455,896.2643089115649,1510.0469596436847,2531.5953402659225,12225.257997986128,19362.679545973475,0.0019522732147032413
227,0.3547047009909852,0.0018392141635217047,4.243660776317797e-06,4.6721764105962965e-06,0.00040029197658714545,-0.005622264810022324,-0.03592335941053225,-0.051759641148521815,-0.07304904445723957,1022.2816589902999,1582.3669026105604,2471.988155812119,12165.403250019002,19363.224456666583,0.001232570769102732
228,0.4275407170717399,0.004150845325868984,5.097246286711767e-06,4.77292591241508e-06,0.0004501538436631518,-0.005622264810022324,-0.025465303734264415,-0.04123303356824878,-0.05503610719382008,857.6155148268493,1462.1815504804724,2411.1138671966587,11905.044077958195,19362.817887003268,0.0015708388693161691
229,0.31233723902973215,0.0035616667766485335,5.112508078086257e-06,4.857972306779813e-06,0.0004452509001332695,-0.005622264810022324,-0.02332281959316957,-0.041707513647659025,-0.0571285900898096,952.090215454322,1528.784139226926,2502.932240780694,11984.579977307138,19362.12280185663,0.0015186694031848445
230,0.38940950535749863,0.003295074287861162,4.981056868563856e-06,4.732317468455497e-06,0.0004399140957738851,-0.005622264810022324,-0.027225028090774966,-0.0413697614583589,-0.063856936649029,949.4141787958436,1541.9571063600051,2453.3762966425597,13274.457919577484,19364.093813782856,0.0014941696300056412
231,0.3816419170092679,0.004441916365421751,5.189904802694182e-06,5.0331866301373146e-06,0.00046467815725194925,-0.005622264810022324,-0.023142446584611304,-0.029719308152280566,-0.05311652758137023,923.2859489340568,1484.905406414891,2438.675773003471,16965.16148231566,19366.48453175652,0.001706014795764163
232,0.36610258819229813,0.0029229033269929715,5.0996262734946225e-06,4.490900992788888e-06,0.00042199176316137544,-0.005622264810022324,-0.02513389953797291,-0.029404158123035946,-0.058938035078798315,949.804662488105,1465.2558941128782,2442.2398470326643,13123.705517242417,19364.648569541063,0.0013961028969788855
233,0.3638597757016312,0.0038177037939818668,5.064434537670906e-06,5.318774824929262e-06,0.0004681459580475346,-0.005622264810022324,-0.02246903126117497,-0.02893978628918661,-0.0668838749263986,892.5251963678849,1444.9540655538585,2471.0193991055903,13145.758961104828,19364.079429941976,0.0016693054106986553
234,0.40694851428297085,0.0035464277110010957,5.28787251124422e-06,5.476730307599763e-06,0.000482726603395825,-0.005622264810022324,-0.02278950957337107,-0.03244269834511464,-0.060280190844940455,851.2948021122744,1453.216633735457,2406.3758909059484,12329.327586680409,19362.413744853955,0.0018136373657350593
235,0.39711417413954936,0.004264682985315695,5.234472656119615e-06,5.344839398987943e-06,0.000481948096345862,-0.005622264810022324,-0.024471709505898418,-0.03225177422122463,-0.06470755539628109,831.77320238213,1439.848783651224,2426.639366393853,10155.876172520742,19362.347720240774,0.0018017004984839976
236,0.35969071115543366,0.0027380020969753004,5.321078821233171e-06,5.422644442370527e-06,0.0004864842852560651,-0.005622264810022324,-0.02167095326829529,-0.04267076920479513,-0.06411276561055951,914.180359966983,1533.640212731859,2470.8028408699847,10906.240326304629,19361.88287329073,0.001801664031588486
237,0.3645775688147678,0.0029839365714836204,4.4308922971470954e-06,4.92628982014477e-06,0.0004188427583233785,-0.005622264810022324,-0.030595679956819583,-0.03663117062739519,-0.05017640599902292,942.6725238017466,1492.103580711022,2395.9897629657307,12224.807936827312,19363.533679616874,0.0013871719167012897
238,0.44857150803164453,0.005011354204420255,5.073126530555057e-06,5.947338140755486e-06,0.0004954437653366602,-0.005622264810022324,-0.019295537083365465,-0.032096401272652904,-0.05564570830397704,822.8776056780708,1467.2745365844119,2460.034103808912,10394.615149518631,19362.519532627528,0.0020202401337386412
239,0.42093221578615003,0.002346326896797313,4.93045260835711e-06,4.523163923783361e-06,0.0004285766345193286,-0.005622264810022324,-0.02489724210700562,-0.037961311806497394,-0.05517990641226542,889.2293326724872,1453.3914163955485,2378.5452555677853,13058.358597725019,19365.807289199496,0.0014470977966682646
240,0.3729134469669386,0.002272571852164068,4.956237539320441e-06,5.351237762915077e-06,0.0004669362140672873,-0.005622264810022324,-0.020034111179150927,-0.040830708305255384,-0.05465333238444889,904.7688078804777,1502.9278017220543,2401.3750361940647,17028.614450756973,19368.56197393151,0.001672544944805433
241,0.4325039712726077,0.002698706404612291,4.967732131953429e-06,4.531293327860339e-06,0.0004305810901765669,-0.005622264810022324,-0.023745461763367476,-0.04317690931660446,-0.06794063177708114,943.5477629412985,1547.5812236800152,2511.730753710921,13344.854056167369,19364.161850065022,0.0014440268926710772
242,0.3713620530545261,0.001942757114469602,4.317292954564037e-06,4.18651280263377e-06,0.0003808290187075568,-0.005622264810022324,-0.033048226341499884,-0.04258417491286455,-0.06943823969186098,1007.8654139521476,1482.036633711454,2415.7582405342405,12296.485521883498,19363.542113579286,0.0012061419496933149
243,0.3372154990988999,0.0034454857287616715,4.64336426061133e-06,4.557524338533623e-06,0.0004158269953904456,-0.005622264810022324,-0.024537864977943746,-0.04240495057117696,-0.055637767296158984,947.5103053425778,1481.5534918592361,2434.3301540405355,11368.549725525605,19363.691945175167,0.0013915977237723943
244,0.3598440385002999,0.0028727519102747135,5.085211203589167e-06,4.9290939598936695e-06,0.00045101337834184613,-0.005622264810022324,-0.022297841142271006,-0.03530853331142183,-0.06294434163501564,927.8259125178499,1530.771949138539,2509.666609517073,16576.13594699548,19368.2911939353,0.0016148781368546953
245,0.3683356823793356,0.002989099597720906,4.853030392067316e-06,5.014914110340299e-06,0.00044300001344845614,-0.005622264810022324,-0.026086178237663363,-0.03606020531863517,-0.055908741330520054,898.4297586585581,1502.038023403157,2449.5383882516257,13980.690968244247,19365.955095702397,0.0015714998929233866
246,0.35701347694972896,0.0030580388950093807,5.114896815040118e-06,5.030756417016805e-06,0.0004511572204282987,-0.005622264810022324,-0.029549788423945296,-0.04248832596629701,-0.07441015783783986,995.7447674690876,1560.0654733240879,2496.492684568575,14544.76254613813,19364.67992913294,0.0016100276592918446
247,0.36380530881386847,0.002317195306950921,5.008347013223525e-06,5.320681459356951e-06,0.000461601444342057,-0.005622264810022324,-0.03204805953660653,-0.04475922871479793,-0.06279731007812178,957.3546012474234,1526.3422125324337,2458.82549280567,14849.390399253745,19365.330990650094,0.0016463154435165798
248,0.5320152946764228,0.0029440317396321157,5.073441573242967e-06,4.0752284884666164e-06,0.0004120849322156549,-0.005622264810022324,-0.021253606831129514,-0.029891634033653525,-0.05861588803725405,893.2402343387461,1427.5653747995032,2428.316783216966,12292.952190165906,19365.26219232356,0.0013221615207179795
249,0.34469636527623004,0.0030272151093082267,4.740249567652733e-06,5.922329553703466e-06,0.00047559465870873423,-0.005622264810022324,-0.022627189192132666,-0.038806039172925834,-0.061614185425903814,898.8089697277221,1475.5620701288615,2461.0376844709244,11773.401434415935,19361.36557075072,0.0017464957902121891
250,0.3334109090889907,0.0032990380716453366,5.00013305283761e-06,5.783372831028966e-06,0.0004860719670143351,-0.005622264810022324,-0.028707311912695196,-0.03667742572567052,-0.05257742992558645,921.5465441729513,1553.6976576911404,2525.195354788165,14452.995795135095,19365.130485792393,0.0019003564399287568
251,0.3758489537728882,0.0030685010506895493,4.6959780635334395e-06,4.5044034077079906e-06,0.00041496884028212035,-0.005622264810022324,-0.02113106853486831,-0.03150758322292714,-0.06222934646850712,928.0307541293108,1482.4046358232042,2463.003556126997,12297.77662896392,19362.107127486386,0.0013054272102164055
252,0.38685780957326377,0.0026028951358910224,4.74132259227478e-06,4.554648935722944e-06,0.00041689524596698167,-0.005622264810022324,-0.024785660337297816,-0.02937536910876209,-0.04432607605253261,964.5000215118947,1481.794656254054,2464.9862192212395,14789.648085904433,19365.92337972829,0.0014027024567509633
253,0.36596356588941875,0.0019190006842889629,4.388240699390211e-06,4.736659958991594e-06,0.0004082215429477233,-0.005622264810022324,-0.03571960639071136,-0.042202793746147625,-0.05929191839535477,981.6789804524342,1521.6650034504949,2458.499668681862,15005.242057557403,19364.835276179794,0.0012946056534687432
254,0.35197693738915475,0.002619314931295281,4.897780019469372e-06,5.677512308147317e-06,0.0004786613820465102,-0.005622264810022324,-0.02505184527519887,-0.03503148095236054,-0.04946633617340942,1011.8107267207464,1587.6958962223425,2504.0157416454126,10934.598443110654,19361.18181219386,0.0018082426434887682
255,0.41411339970284444,0.002938793844085071,4.641784289635668e-06,4.8745280089677e-06,0.00043062658655313314,-0.005622264810022324,-0.024087849117696153,-0.041208986567475764,-0.059715258260041565,925.5859293095865,1556.4745056280271,2477.9811412054546,11119.916692791869,19363.792869260327,0.0014372865198504718
256,0.36536169889560327,0.004232301292726993,5.317155540136931e-06,5.553691602549078e-06,0.0004946464702359075,-0.005622264810022324,-0.026430941212913683,-0.032164273754996794,-0.05668584331402729,880.1394924638548,1459.4687914834542,2479.0171419216917,13107.755888871585,19363.51774681518,0.0019143591156635502
257,0.3535520482827916,0.0025216706761393404,5.087025434327361e-06,5.217450531932282e-06,0.0004625621743922919,-0.005622264810022324,-0.026345994437408614,-0.0321259420423708,-0.05013810210248134,935.5931139456392,1481.47527358942,2399.0318192041364,13922.607952967426,19363.33870771319,0.0016699650779679173
258,0.4002289029292562,0.0032077844068513816,4.611449001934883e-06,5.139811166378423e-06,0.0004395292154696355,-0.005622264810022324,-0.020787764075618262,-0.03206324157557393,-0.04934971735336113,937.000766523155,1496.2800906501643,2369.0071579868027,11685.161435605103,19363.225318131314,0.001515686710807212
259,0.44252683226826156,0.003700864123254666,4.901565112181229e-06,4.4825344145041205e-06,0.00042553206866500793,-0.005622264810022324,-0.02125818355316197,-0.028333687783465584,-0.05688431526592564,869.5829283011632,1433.7966149122565,2413.981639309099,12500.09870265568,19364.45748999471,0.0014014823708910918
260,0.3363364707670526,0.00212928202773309,4.139774099873569e-06,4.768096187819117e-06,0.00040208323385133334,-0.005622264810022324,-0.03463082620303358,-0.04357750681590947,-0.05848894716028038,1023.2512170713281,1551.6930545077546,2455.5881448557043,14330.936761965126,19364.674950910983,0.0013158093354205304
261,0.4311042370249089,0.0036146277093002744,5.1493014094113034e-06,5.402268190837934e-06,0.00048020025179651134,-0.005622264810022324,-0.021866423731461335,-0.03463942270436547,-0.059592473329224786,862.807711919725,1486.8258777247793,2423.7891342458133,13294.11413440684,19363.655145997353,0.001815518182807862
262,0.34460559683635095,0.003347877344517437,4.453169501036625e-06,4.8154950283114685e-06,0.0004192414472875331,-0.005622264810022324,-0.02624700705697775,-0.04605437583744182,-0.06427246513718513,907.875958831267,1467.1383204474562,2368.5219191277633,16744.7527996694,19367.3389875506,0.0014779113086477581
263,0.3948435051196475,0.0028752955975624456,4.765790942859282e-06,4.983871177849596e-06,0.0004411656034814533,-0.005622264810022324,-0.027506697535743068,-0.03548884884086593,-0.060381965739448554,995.0220737049005,1548.5424901020867,2503.954923519902,14816.960087147485,19364.746735259105,0.001571920072105675
264,0.3621514912382242,0.003592684408914649,4.731518335265414e-06,5.768462325235604e-06,0.00047015321284764615,-0.005622264810022324,-0.02296336599933288,-0.032086217109120664,-0.07337870469046254,917.5179632630125,1469.0496191177026,2456.6257924762435,11402.892467777048,19362.67689069985,0.0017577524104381982
265,0.36348665597172797,0.003662929875179302,4.548007322769672e-06,4.652729094485509e-06,0.0004188912303250542,-0.005622264810022324,-0.02212954659672664,-0.034737261097358765,-0.06970451004345475,937.1185435157274,1517.640047280085,2525.558827713003,13569.20038076449,19364.674300915147,0.0014173937919318418
266,0.3743175050336409,0.0033526832475627476,5.1704285477957315e-06,5.566302422354749e-06,0.0004815376054589341,-0.005622264810022324,-0.025698249700336025,-0.04753430657726619,-0.06871460841297009,912.0378061046897,1584.214424437128,2506.906559776407,11952.109706809533,19363.182603439418,0.001823433702677826
267,0.37945036525565945,0.0025365823334606353,4.722565625171839e-06,4.544165791635953e-06,0.0004187113523633384,-0.005622264810022324,-0.02506006182367899,-0.03942933653696229,-0.061985522621889,939.7100978659547,1468.6177943445405,2516.20175839651,14225.270421668207,19363.620970366257,0.0014305153831397279
268,0.4186507148009461,0.0035088224325790407,5.408093930156469e-06,5.197458083887448e-06,0.00047719103548876326,-0.005622264810022324,-0.025815052799052714,-0.03701825777047567,-0.052842382047693995,905.2478386491964,1501.658571433397,2440.3756664174216,14189.229034240925,19364.462190886334,0.0017827501035105424
269,0.335324422870149,0.002916773316621799,4.710401136406681e-06,5.237941693288266e-06,0.0004502761738717028,-0.005622264810022324,-0.02692381833324576,-0.04379143333321257,-0.05832169667418478,925.1405116605794,1487.0938283189148,2383.5480155864275,15080.797279833117,19365.271855877792,0.0016052236055131407
270,0.3955772026353119,0.0026583809361005817,4.915677033210794e-06,5.240069612523186e-06,0.00046139541914605475,-0.005622264810022324,-0.025833750626084222,-0.03947980284134006,-0.06219157004487124,910.6017331446307,1473.4821733217548,2453.44500893216,13280.248530763549,19364.33328590159,0.0016683582711548516
271,0.3192387128095568,0.002535116435818372,4.897626785865782e-06,5.424932544984663e-06,0.0004640577211309607,-0.005622264810022324,-0.02621363881374137,-0.031595209503143346,-0.05745643691886418,943.4948453756743,1471.3017291483977,2455.4353804786956,14042.810790328758,19365.149400615923,0.001708675388950871
272,0.3783973240236854,0.002935517357304484,4.845729178251445e-06,4.514389301597582e-06,0.0004258402765111867,-0.005622264810022324,-0.025241465591430135,-0.037059599929449884,-0.058011193923812154,884.0533283113749,1401.9844265694448,2389.857441492123,12615.849721287688,19362.69979795055,0.0014438997755128454
273,0.3523283251875243,0.0030748658965195088,5.093001834106905e-06,5.089248022913525e-06,0.00045953372718427474,-0.005622264810022324,-0.026325996481797845,-0.040289722837473195,-0.06594895529936393,984.7219309039979,1599.467748867191,2583.3399370007087,11550.87004973282,19361.790552710016,0.0016204637520704315
274,0.3854349913098186,0.002278485811137525,4.417142096435552e-06,4.898880515620677e-06,0.00042466043198680184,-0.005622264810022324,-0.028455176077493698,-0.03586818207632802,-0.05998836883682422,965.5230089988555,1505.7448212059578,2416.9126496494,12742.052115365983,19364.573177212176,0.0014526541520945091
275,0.33690914004880734,0.0032344737437169702,4.959443120605321e-06,5.957062186189352e-06,0.0004880498022651013,-0.005622264810022324,-0.022308899814397265,-0.036543025293049876,-0.0637170919184284,858.7610377818937,1448.2424481343764,2508.139507981978,13639.154991249265,19364.643957374614,0.001867398970632937
276,0.33426330645112806,0.0045710105160541355,4.88406540846494e-06,6.006201846713765e-06,0.0004949942807543062,-0.005622264810022324,-0.021898149149606996,-0.0382753411183348,-0.071850318532104,945.6666436762252,1551.9842967491695,2469.0164087204303,10332.249676326046,19360.75159540983,0.0019414973365191872
277,0.39712038155961416,0.003697818750718306,5.7028598527871804e-06,5.541675269880232e-06,0.0005051032848550135,-0.005622264810022324,-0.024543251618123558,-0.03733474051578667,-0.0601782856919412,883.2725702567191,1526.821689877321,2517.308188684605,15158.496109379648,19365.626151009805,0.0020341708951171697
278,0.3753351035099648,0.004094782524968654,5.30596317773885e-06,5.41509002530572e-06,0.00048766085435784305,-0.005622264810022324,-0.021902527783838853,-0.03844536871096624,-0.050317906188495944,896.1789750524352,1442.8965030978607,2452.4767868845865,12675.371502395117,19363.17343938899,0.0018558346163088375
279,0.3814586757310841,0.0021468265548141656,4.595630488090767e-06,4.716791420088941e-06,0.00041818648423154833,-0.005622264810022324,-0.030642257703946997,-0.046001622198905634,-0.05860403322666694,906.6151461000103,1512.5920315577507,2471.903043131106,13475.973048202897,19363.833623133527,0.00139316877697
280,0.3278853669979995,0.002998882586262699,5.131575045684535e-06,4.788688427963597e-06,0.00044773857484706783,-0.005622264810022324,-0.023288090648796955,-0.02928890036201847,-0.05245091398883401,953.7249402053209,1518.1982700546353,2513.7194836743784,15726.18462913796,19366.235171144435,0.0015523304394136064
281,0.3285692723210456,0.002693843643671142,4.436292654079449e-06,5.408228709886573e-06,0.0004449083541279628,-0.005622264810022324,-0.026190748962194033,-0.03554654393563499,-0.06636430966084245,1026.0003545503776,1595.5883948789349,2482.493073523758,13440.400420465181,19362.290008732325,0.00157229222409369
282,0.4106508039935766,0.0029165222743545876,5.186293953776201e-06,6.1815656633572115e-06,0.0005113240102868974,-0.005622264810022324,-0.020337147076353528,-0.034576072552031316,-0.06164571008422511,875.431276316365,1523.0827747841809,2539.778847512435,15944.108173147792,19367.78061378615,0.002021435015443366
283,0.38288623199478977,0.002437413504109155,4.564010710995445e-06,5.497066048146363e-06,0.0004532516038646173,-0.005622264810022324,-0.02645577768279498,-0.03923534726432058,-0.0677221391405081,941.5807235830337,1525.6257656402188,2448.227648150697,12679.964350689741,19363.153814853085,0.0016186498137570901
284,0.403066570146368,0.002762047186832454,5.25817201116132e-06,4.6154189519570106e-06,0.0004425471059496214,-0.005622264810022324,-0.02621850723669103,-0.030944561404657386,-0.055263936094275434,978.411591185622,1481.4823614441837,2463.775789242147,13215.729638274714,19365.02077216767,0.0015460624554325564
285,0.3563354247770619,0.0031448097805252175,5.086790031087691e-06,5.497191625119559e-06,0.0004786288371906413,-0.005622264810022324,-0.024546661865481646,-0.03074815339152888,-0.05308578184527957,903.4441373296542,1455.9545537515664,2471.862270956172,14929.222264826594,19365.68012466939,0.001876967462036539
286,0.42261744996675626,0.0022014576017591516,5.072391907446121e-06,4.706338071417438e-06,0.0004382902535738919,-0.005622264810022324,-0.02452184034542631,-0.036313834167527634,-0.058648553016052936,936.462794650087,1490.4420988018535,2503.1390074401666,15399.757297290675,19367.405237604977,0.0015158370861816887
